entity,word,n,tf,idf,tf_idf
http://purl.obolibrary.org/obo/EUPATH_0010216,timestool,2,0.5,8.570544367,4.285272183
http://purl.obolibrary.org/obo/EUPATH_0010216,f11,2,0.5,5.044183842,2.522091921
http://purl.obolibrary.org/obo/EUPATH_0010217,consistency,2,0.166666667,8.570544367,1.428424061
http://purl.obolibrary.org/obo/EUPATH_0010217,f11,2,0.166666667,5.044183842,0.840697307
http://purl.obolibrary.org/obo/EUPATH_0010217,cons,1,0.083333333,8.570544367,0.714212031
http://purl.obolibrary.org/obo/EUPATH_0010217,srfconsist,1,0.083333333,8.570544367,0.714212031
http://purl.obolibrary.org/obo/EUPATH_0010217,dsmicr,1,0.083333333,5.526021929,0.460501827
http://purl.obolibrary.org/obo/EUPATH_0010217,micro,1,0.083333333,2.599282527,0.216606877
http://purl.obolibrary.org/obo/EUPATH_0010217,x,1,0.083333333,2.57658294,0.214715245
http://purl.obolibrary.org/obo/EUPATH_0010217,st,1,0.083333333,2.266095564,0.188841297
http://purl.obolibrary.org/obo/EUPATH_0010217,bv,1,0.083333333,2.045514709,0.170459559
http://purl.obolibrary.org/obo/EUPATH_0010217,ext,1,0.083333333,1.961195124,0.163432927
http://purl.obolibrary.org/obo/EUPATH_0010218,antibiotic,2,0.5,7.471932078,3.735966039
http://purl.obolibrary.org/obo/EUPATH_0010218,f11,2,0.5,5.044183842,2.522091921
http://purl.obolibrary.org/obo/EUPATH_0010219,anti,2,0.333333333,5.169346985,1.723115662
http://purl.obolibrary.org/obo/EUPATH_0010219,f11,2,0.333333333,5.044183842,1.681394614
http://purl.obolibrary.org/obo/EUPATH_0010219,date,2,0.333333333,4.809344251,1.60311475
http://purl.obolibrary.org/obo/EUPATH_0010220,anti,2,0.333333333,5.169346985,1.723115662
http://purl.obolibrary.org/obo/EUPATH_0010220,time,2,0.333333333,5.104808464,1.701602821
http://purl.obolibrary.org/obo/EUPATH_0010220,f11,2,0.333333333,5.044183842,1.681394614
http://purl.obolibrary.org/obo/EUPATH_0010221,rectal,2,0.222222222,7.471932078,1.660429351
http://purl.obolibrary.org/obo/EUPATH_0010221,swab,2,0.222222222,7.184250006,1.596500001
http://purl.obolibrary.org/obo/EUPATH_0010221,f11,2,0.222222222,5.044183842,1.120929743
http://purl.obolibrary.org/obo/EUPATH_0010221,rect,1,0.111111111,7.877397186,0.875266354
http://purl.obolibrary.org/obo/EUPATH_0010221,collect,1,0.111111111,7.184250006,0.798250001
http://purl.obolibrary.org/obo/EUPATH_0010221,f15,1,0.111111111,5.574812093,0.619423566
http://purl.obolibrary.org/obo/EUPATH_0010222,swab,2,0.333333333,7.184250006,2.394750002
http://purl.obolibrary.org/obo/EUPATH_0010222,f11,2,0.333333333,5.044183842,1.681394614
http://purl.obolibrary.org/obo/EUPATH_0010222,date,2,0.333333333,4.809344251,1.60311475
http://purl.obolibrary.org/obo/EUPATH_0010223,swab,2,0.333333333,7.184250006,2.394750002
http://purl.obolibrary.org/obo/EUPATH_0010223,time,2,0.333333333,5.104808464,1.701602821
http://purl.obolibrary.org/obo/EUPATH_0010223,f11,2,0.333333333,5.044183842,1.681394614
http://purl.obolibrary.org/obo/EUPATH_0010224,datestaff,2,0.5,8.570544367,4.285272183
http://purl.obolibrary.org/obo/EUPATH_0010224,f11,2,0.5,5.044183842,2.522091921
http://purl.obolibrary.org/obo/EUPATH_0010225,timestaff,2,0.5,8.570544367,4.285272183
http://purl.obolibrary.org/obo/EUPATH_0010225,f11,2,0.5,5.044183842,2.522091921
http://purl.obolibrary.org/obo/EUPATH_0010232,yng,5,0.357142857,8.570544367,3.060908702
http://purl.obolibrary.org/obo/EUPATH_0010232,children,3,0.214285714,8.570544367,1.836545221
http://purl.obolibrary.org/obo/EUPATH_0010232,childrn,1,0.071428571,8.570544367,0.61218174
http://purl.obolibrary.org/obo/EUPATH_0010232,chldrn,1,0.071428571,8.570544367,0.61218174
http://purl.obolibrary.org/obo/EUPATH_0010232,f4a,2,0.142857143,2.953773269,0.42196761
http://purl.obolibrary.org/obo/EUPATH_0010232,f7,2,0.142857143,2.942923253,0.420417608
http://purl.obolibrary.org/obo/EUPATH_0010234,fetch,4,0.333333333,8.570544367,2.856848122
http://purl.obolibrary.org/obo/EUPATH_0010234,water,4,0.333333333,4.809344251,1.60311475
http://purl.obolibrary.org/obo/EUPATH_0010234,f4a,2,0.166666667,2.953773269,0.492295545
http://purl.obolibrary.org/obo/EUPATH_0010234,f7,2,0.166666667,2.942923253,0.490487209
http://purl.obolibrary.org/obo/EUPATH_0010236,share,4,0.333333333,8.570544367,2.856848122
http://purl.obolibrary.org/obo/EUPATH_0010236,fac,4,0.333333333,7.877397186,2.625799062
http://purl.obolibrary.org/obo/EUPATH_0010236,f4a,2,0.166666667,2.953773269,0.492295545
http://purl.obolibrary.org/obo/EUPATH_0010236,f7,2,0.166666667,2.942923253,0.490487209
http://purl.obolibrary.org/obo/EUPATH_0010238,days,4,0.210526316,6.085637717,1.281186888
http://purl.obolibrary.org/obo/EUPATH_0010238,drh,4,0.210526316,4.638718734,0.976572365
http://purl.obolibrary.org/obo/EUPATH_0010238,epidays,1,0.052631579,8.570544367,0.451081282
http://purl.obolibrary.org/obo/EUPATH_0010238,dur,1,0.052631579,7.184250006,0.378118421
http://purl.obolibrary.org/obo/EUPATH_0010238,f4a,2,0.105263158,2.953773269,0.310923502
http://purl.obolibrary.org/obo/EUPATH_0010238,ddep,1,0.052631579,5.274707501,0.277616184
http://purl.obolibrary.org/obo/EUPATH_0010238,last,1,0.052631579,5.104808464,0.26867413
http://purl.obolibrary.org/obo/EUPATH_0010238,illnessfull,1,0.052631579,4.176095212,0.219794485
http://purl.obolibrary.org/obo/EUPATH_0010238,mgmt,1,0.052631579,3.600731067,0.189512161
http://purl.obolibrary.org/obo/EUPATH_0010238,st,1,0.052631579,2.266095564,0.119268188
http://purl.obolibrary.org/obo/EUPATH_0010238,bv,1,0.052631579,2.045514709,0.107658669
http://purl.obolibrary.org/obo/EUPATH_0010238,ext,1,0.052631579,1.961195124,0.103220796
http://purl.obolibrary.org/obo/EUPATH_0010239,stools,2,0.333333333,7.471932078,2.490644026
http://purl.obolibrary.org/obo/EUPATH_0010239,drh,2,0.333333333,4.638718734,1.546239578
http://purl.obolibrary.org/obo/EUPATH_0010239,f4a,2,0.333333333,2.953773269,0.98459109
http://purl.obolibrary.org/obo/EUPATH_0010240,max,3,0.115384615,7.877397186,0.908930445
http://purl.obolibrary.org/obo/EUPATH_0010240,maxls,2,0.076923077,8.570544367,0.659272644
http://purl.obolibrary.org/obo/EUPATH_0010240,stools,2,0.076923077,7.471932078,0.574764006
http://purl.obolibrary.org/obo/EUPATH_0010240,loose,2,0.076923077,6.624634218,0.509587248
http://purl.obolibrary.org/obo/EUPATH_0010240,num,2,0.076923077,5.931487037,0.456268234
http://purl.obolibrary.org/obo/EUPATH_0010240,dia,2,0.076923077,5.862494166,0.45096109
http://purl.obolibrary.org/obo/EUPATH_0010240,episevrt,1,0.038461538,8.570544367,0.329636322
http://purl.obolibrary.org/obo/EUPATH_0010240,daily,1,0.038461538,7.877397186,0.302976815
http://purl.obolibrary.org/obo/EUPATH_0010240,f4a,2,0.076923077,2.953773269,0.227213328
http://purl.obolibrary.org/obo/EUPATH_0010240,ddep,1,0.038461538,5.274707501,0.202873365
http://purl.obolibrary.org/obo/EUPATH_0010240,illnessfull,1,0.038461538,4.176095212,0.160619047
http://purl.obolibrary.org/obo/EUPATH_0010240,chld,1,0.038461538,3.995833388,0.1536859
http://purl.obolibrary.org/obo/EUPATH_0010240,mgmt,1,0.038461538,3.600731067,0.138489656
http://purl.obolibrary.org/obo/EUPATH_0010240,micro,1,0.038461538,2.599282527,0.099972405
http://purl.obolibrary.org/obo/EUPATH_0010240,x,1,0.038461538,2.57658294,0.099099344
http://purl.obolibrary.org/obo/EUPATH_0010240,st,1,0.038461538,2.266095564,0.087157522
http://purl.obolibrary.org/obo/EUPATH_0010240,bv,1,0.038461538,2.045514709,0.078673643
http://purl.obolibrary.org/obo/EUPATH_0010240,ext,1,0.038461538,1.961195124,0.075430582
http://purl.obolibrary.org/obo/EUPATH_0010241,drink,4,0.4,6.624634218,2.649853687
http://purl.obolibrary.org/obo/EUPATH_0010241,offr,3,0.3,7.184250006,2.155275002
http://purl.obolibrary.org/obo/EUPATH_0010241,offer,1,0.1,7.877397186,0.787739719
http://purl.obolibrary.org/obo/EUPATH_0010241,f4a,2,0.2,2.953773269,0.590754654
http://purl.obolibrary.org/obo/EUPATH_0010243,pharm,2,0.4,6.491102825,2.59644113
http://purl.obolibrary.org/obo/EUPATH_0010243,total,2,0.4,5.104808464,2.041923386
http://purl.obolibrary.org/obo/EUPATH_0010243,f4a,1,0.2,2.953773269,0.590754654
http://purl.obolibrary.org/obo/EUPATH_0010244,pharm,2,0.4,6.491102825,2.59644113
http://purl.obolibrary.org/obo/EUPATH_0010244,trnsprt,2,0.4,6.172649094,2.469059638
http://purl.obolibrary.org/obo/EUPATH_0010244,f4a,1,0.2,2.953773269,0.590754654
http://purl.obolibrary.org/obo/EUPATH_0010245,heal,1,0.333333333,7.877397186,2.625799062
http://purl.obolibrary.org/obo/EUPATH_0010245,total,1,0.333333333,5.104808464,1.701602821
http://purl.obolibrary.org/obo/EUPATH_0010245,f4a,1,0.333333333,2.953773269,0.98459109
http://purl.obolibrary.org/obo/EUPATH_0010246,trnsprt,2,0.4,6.172649094,2.469059638
http://purl.obolibrary.org/obo/EUPATH_0010246,heal,1,0.2,7.877397186,1.575479437
http://purl.obolibrary.org/obo/EUPATH_0010246,healer,1,0.2,6.491102825,1.298220565
http://purl.obolibrary.org/obo/EUPATH_0010246,f4a,1,0.2,2.953773269,0.590754654
http://purl.obolibrary.org/obo/EUPATH_0010247,doc,2,0.4,6.172649094,2.469059638
http://purl.obolibrary.org/obo/EUPATH_0010247,total,2,0.4,5.104808464,2.041923386
http://purl.obolibrary.org/obo/EUPATH_0010247,f4a,1,0.2,2.953773269,0.590754654
http://purl.obolibrary.org/obo/EUPATH_0010248,doc,2,0.4,6.172649094,2.469059638
http://purl.obolibrary.org/obo/EUPATH_0010248,trnsprt,2,0.4,6.172649094,2.469059638
http://purl.obolibrary.org/obo/EUPATH_0010248,f4a,1,0.2,2.953773269,0.590754654
http://purl.obolibrary.org/obo/EUPATH_0010249,privdoc,2,0.4,6.491102825,2.59644113
http://purl.obolibrary.org/obo/EUPATH_0010249,total,2,0.4,5.104808464,2.041923386
http://purl.obolibrary.org/obo/EUPATH_0010249,f4a,1,0.2,2.953773269,0.590754654
http://purl.obolibrary.org/obo/EUPATH_0010250,privdoc,2,0.4,6.491102825,2.59644113
http://purl.obolibrary.org/obo/EUPATH_0010250,trnsprt,2,0.4,6.172649094,2.469059638
http://purl.obolibrary.org/obo/EUPATH_0010250,f4a,1,0.2,2.953773269,0.590754654
http://purl.obolibrary.org/obo/EUPATH_0010251,remdy,2,0.4,6.491102825,2.59644113
http://purl.obolibrary.org/obo/EUPATH_0010251,total,2,0.4,5.104808464,2.041923386
http://purl.obolibrary.org/obo/EUPATH_0010251,f4a,1,0.2,2.953773269,0.590754654
http://purl.obolibrary.org/obo/EUPATH_0010252,remdy,2,0.4,6.491102825,2.59644113
http://purl.obolibrary.org/obo/EUPATH_0010252,trnsprt,2,0.4,6.172649094,2.469059638
http://purl.obolibrary.org/obo/EUPATH_0010252,f4a,1,0.2,2.953773269,0.590754654
http://purl.obolibrary.org/obo/EUPATH_0010253,ctr1,2,0.4,5.931487037,2.372594815
http://purl.obolibrary.org/obo/EUPATH_0010253,total,2,0.4,5.104808464,2.041923386
http://purl.obolibrary.org/obo/EUPATH_0010253,f4a,1,0.2,2.953773269,0.590754654
http://purl.obolibrary.org/obo/EUPATH_0010254,trnsprt,2,0.4,6.172649094,2.469059638
http://purl.obolibrary.org/obo/EUPATH_0010254,ctr1,2,0.4,5.931487037,2.372594815
http://purl.obolibrary.org/obo/EUPATH_0010254,f4a,1,0.2,2.953773269,0.590754654
http://purl.obolibrary.org/obo/EUPATH_0010255,ctr2,2,0.4,5.931487037,2.372594815
http://purl.obolibrary.org/obo/EUPATH_0010255,total,2,0.4,5.104808464,2.041923386
http://purl.obolibrary.org/obo/EUPATH_0010255,f4a,1,0.2,2.953773269,0.590754654
http://purl.obolibrary.org/obo/EUPATH_0010256,trnsprt,2,0.4,6.172649094,2.469059638
http://purl.obolibrary.org/obo/EUPATH_0010256,ctr2,2,0.4,5.931487037,2.372594815
http://purl.obolibrary.org/obo/EUPATH_0010256,f4a,1,0.2,2.953773269,0.590754654
http://purl.obolibrary.org/obo/EUPATH_0010257,ctr3,2,0.4,5.931487037,2.372594815
http://purl.obolibrary.org/obo/EUPATH_0010257,total,2,0.4,5.104808464,2.041923386
http://purl.obolibrary.org/obo/EUPATH_0010257,f4a,1,0.2,2.953773269,0.590754654
http://purl.obolibrary.org/obo/EUPATH_0010258,trnsprt,2,0.4,6.172649094,2.469059638
http://purl.obolibrary.org/obo/EUPATH_0010258,ctr3,2,0.4,5.931487037,2.372594815
http://purl.obolibrary.org/obo/EUPATH_0010258,f4a,1,0.2,2.953773269,0.590754654
http://purl.obolibrary.org/obo/EUPATH_0010260,total,2,0.4,5.104808464,2.041923386
http://purl.obolibrary.org/obo/EUPATH_0010260,other,2,0.4,4.720396765,1.888158706
http://purl.obolibrary.org/obo/EUPATH_0010260,f4a,1,0.2,2.953773269,0.590754654
http://purl.obolibrary.org/obo/EUPATH_0010261,trnsprt,2,0.4,6.172649094,2.469059638
http://purl.obolibrary.org/obo/EUPATH_0010261,other,2,0.4,4.720396765,1.888158706
http://purl.obolibrary.org/obo/EUPATH_0010261,f4a,1,0.2,2.953773269,0.590754654
http://purl.obolibrary.org/obo/EUPATH_0010262,trnsport,1,0.333333333,7.471932078,2.490644026
http://purl.obolibrary.org/obo/EUPATH_0010262,time,1,0.333333333,5.104808464,1.701602821
http://purl.obolibrary.org/obo/EUPATH_0010262,f4a,1,0.333333333,2.953773269,0.98459109
http://purl.obolibrary.org/obo/EUPATH_0010263,init,1,0.25,8.570544367,2.142636092
http://purl.obolibrary.org/obo/EUPATH_0010263,pay,1,0.25,7.471932078,1.86798302
http://purl.obolibrary.org/obo/EUPATH_0010263,trns,1,0.25,7.471932078,1.86798302
http://purl.obolibrary.org/obo/EUPATH_0010263,f4a,1,0.25,2.953773269,0.738443317
http://purl.obolibrary.org/obo/EUPATH_0010264,you,1,0.25,8.570544367,2.142636092
http://purl.obolibrary.org/obo/EUPATH_0010264,pay,1,0.25,7.471932078,1.86798302
http://purl.obolibrary.org/obo/EUPATH_0010264,trns,1,0.25,7.471932078,1.86798302
http://purl.obolibrary.org/obo/EUPATH_0010264,f4a,1,0.25,2.953773269,0.738443317
http://purl.obolibrary.org/obo/EUPATH_0010265,pay,1,0.25,7.471932078,1.86798302
http://purl.obolibrary.org/obo/EUPATH_0010265,trns,1,0.25,7.471932078,1.86798302
http://purl.obolibrary.org/obo/EUPATH_0010265,other,1,0.25,4.720396765,1.180099191
http://purl.obolibrary.org/obo/EUPATH_0010265,f4a,1,0.25,2.953773269,0.738443317
http://purl.obolibrary.org/obo/EUPATH_0010266,expen,1,0.333333333,6.624634218,2.208211406
http://purl.obolibrary.org/obo/EUPATH_0010266,consult,1,0.333333333,6.267959274,2.089319758
http://purl.obolibrary.org/obo/EUPATH_0010266,f4a,1,0.333333333,2.953773269,0.98459109
http://purl.obolibrary.org/obo/EUPATH_0010267,expen,1,0.333333333,6.624634218,2.208211406
http://purl.obolibrary.org/obo/EUPATH_0010267,drug,1,0.333333333,6.267959274,2.089319758
http://purl.obolibrary.org/obo/EUPATH_0010267,f4a,1,0.333333333,2.953773269,0.98459109
http://purl.obolibrary.org/obo/EUPATH_0010268,expen,1,0.333333333,6.624634218,2.208211406
http://purl.obolibrary.org/obo/EUPATH_0010268,diag,1,0.333333333,5.737331023,1.912443674
http://purl.obolibrary.org/obo/EUPATH_0010268,f4a,1,0.333333333,2.953773269,0.98459109
http://purl.obolibrary.org/obo/EUPATH_0010269,food,1,0.333333333,6.961106454,2.320368818
http://purl.obolibrary.org/obo/EUPATH_0010269,expen,1,0.333333333,6.624634218,2.208211406
http://purl.obolibrary.org/obo/EUPATH_0010269,f4a,1,0.333333333,2.953773269,0.98459109
http://purl.obolibrary.org/obo/EUPATH_0010270,expen,1,0.333333333,6.624634218,2.208211406
http://purl.obolibrary.org/obo/EUPATH_0010270,othr,1,0.333333333,5.203248537,1.734416179
http://purl.obolibrary.org/obo/EUPATH_0010270,f4a,1,0.333333333,2.953773269,0.98459109
http://purl.obolibrary.org/obo/EUPATH_0010271,expen,1,0.333333333,6.624634218,2.208211406
http://purl.obolibrary.org/obo/EUPATH_0010271,spec,1,0.333333333,6.491102825,2.163700942
http://purl.obolibrary.org/obo/EUPATH_0010271,f4a,1,0.333333333,2.953773269,0.98459109
http://purl.obolibrary.org/obo/EUPATH_0010272,expen,1,0.333333333,6.624634218,2.208211406
http://purl.obolibrary.org/obo/EUPATH_0010272,total,1,0.333333333,5.104808464,1.701602821
http://purl.obolibrary.org/obo/EUPATH_0010272,f4a,1,0.333333333,2.953773269,0.98459109
http://purl.obolibrary.org/obo/EUPATH_0010273,earn,1,0.333333333,7.184250006,2.394750002
http://purl.obolibrary.org/obo/EUPATH_0010273,lose,1,0.333333333,7.184250006,2.394750002
http://purl.obolibrary.org/obo/EUPATH_0010273,f4a,1,0.333333333,2.953773269,0.98459109
http://purl.obolibrary.org/obo/EUPATH_0010274,lose,1,0.333333333,7.184250006,2.394750002
http://purl.obolibrary.org/obo/EUPATH_0010274,total,1,0.333333333,5.104808464,1.701602821
http://purl.obolibrary.org/obo/EUPATH_0010274,f4a,1,0.333333333,2.953773269,0.98459109
http://purl.obolibrary.org/obo/EUPATH_0010275,earn,1,0.333333333,7.184250006,2.394750002
http://purl.obolibrary.org/obo/EUPATH_0010275,othrlose,1,0.333333333,7.184250006,2.394750002
http://purl.obolibrary.org/obo/EUPATH_0010275,f4a,1,0.333333333,2.953773269,0.98459109
http://purl.obolibrary.org/obo/EUPATH_0010276,othrlose,1,0.333333333,7.184250006,2.394750002
http://purl.obolibrary.org/obo/EUPATH_0010276,total,1,0.333333333,5.104808464,1.701602821
http://purl.obolibrary.org/obo/EUPATH_0010276,f4a,1,0.333333333,2.953773269,0.98459109
http://purl.obolibrary.org/obo/EUPATH_0010277,care,1,0.333333333,7.471932078,2.490644026
http://purl.obolibrary.org/obo/EUPATH_0010277,dayslost,1,0.333333333,7.184250006,2.394750002
http://purl.obolibrary.org/obo/EUPATH_0010277,f4a,1,0.333333333,2.953773269,0.98459109
http://purl.obolibrary.org/obo/EUPATH_0010278,othrcre,1,0.333333333,7.877397186,2.625799062
http://purl.obolibrary.org/obo/EUPATH_0010278,dayslost,1,0.333333333,7.184250006,2.394750002
http://purl.obolibrary.org/obo/EUPATH_0010278,f4a,1,0.333333333,2.953773269,0.98459109
http://purl.obolibrary.org/obo/EUPATH_0010291,eyes,2,0.5,7.877397186,3.938698593
http://purl.obolibrary.org/obo/EUPATH_0010291,f4b,2,0.5,3.672704567,1.836352283
http://purl.obolibrary.org/obo/EUPATH_0010292,mouth,4,0.4,8.570544367,3.428217747
http://purl.obolibrary.org/obo/EUPATH_0010292,f4b,4,0.4,3.672704567,1.469081827
http://purl.obolibrary.org/obo/EUPATH_0010292,find,2,0.2,5.312447829,1.062489566
http://purl.obolibrary.org/obo/EUPATH_0010293,skin,4,0.363636364,6.961106454,2.531311438
http://purl.obolibrary.org/obo/EUPATH_0010293,pinch,2,0.181818182,8.570544367,1.558280794
http://purl.obolibrary.org/obo/EUPATH_0010293,f4b,4,0.363636364,3.672704567,1.335528933
http://purl.obolibrary.org/obo/EUPATH_0010293,find,1,0.090909091,5.312447829,0.482949803
http://purl.obolibrary.org/obo/EUPATH_0010294,mental,2,0.5,8.570544367,4.285272183
http://purl.obolibrary.org/obo/EUPATH_0010294,f4b,2,0.5,3.672704567,1.836352283
http://purl.obolibrary.org/obo/EUPATH_0010295,observe,2,0.333333333,8.570544367,2.856848122
http://purl.obolibrary.org/obo/EUPATH_0010295,stool,2,0.333333333,6.961106454,2.320368818
http://purl.obolibrary.org/obo/EUPATH_0010295,f4b,2,0.333333333,3.672704567,1.224234856
http://purl.obolibrary.org/obo/EUPATH_0010296,nature,2,0.333333333,8.570544367,2.856848122
http://purl.obolibrary.org/obo/EUPATH_0010296,stool,2,0.333333333,6.961106454,2.320368818
http://purl.obolibrary.org/obo/EUPATH_0010296,f4b,2,0.333333333,3.672704567,1.224234856
http://purl.obolibrary.org/obo/EUPATH_0010297,rehyd,2,0.333333333,5.015196305,1.671732102
http://purl.obolibrary.org/obo/EUPATH_0010297,req,1,0.166666667,7.877397186,1.312899531
http://purl.obolibrary.org/obo/EUPATH_0010297,f4b,2,0.333333333,3.672704567,1.224234856
http://purl.obolibrary.org/obo/EUPATH_0010297,child,1,0.166666667,5.574812093,0.929135349
http://purl.obolibrary.org/obo/EUPATH_0010298,receiv,1,0.2,8.570544367,1.714108873
http://purl.obolibrary.org/obo/EUPATH_0010298,recommend,1,0.2,7.877397186,1.575479437
http://purl.obolibrary.org/obo/EUPATH_0010298,req,1,0.2,7.877397186,1.575479437
http://purl.obolibrary.org/obo/EUPATH_0010298,f4b,2,0.4,3.672704567,1.469081827
http://purl.obolibrary.org/obo/EUPATH_0010299,eval,2,0.333333333,7.877397186,2.625799062
http://purl.obolibrary.org/obo/EUPATH_0010299,child,2,0.333333333,5.574812093,1.858270698
http://purl.obolibrary.org/obo/EUPATH_0010299,f4b,2,0.333333333,3.672704567,1.224234856
http://purl.obolibrary.org/obo/EUPATH_0010300,eval,1,0.25,7.877397186,1.969349297
http://purl.obolibrary.org/obo/EUPATH_0010300,spec,1,0.25,6.491102825,1.622775706
http://purl.obolibrary.org/obo/EUPATH_0010300,child,1,0.25,5.574812093,1.393703023
http://purl.obolibrary.org/obo/EUPATH_0010300,f4b,1,0.25,3.672704567,0.918176142
http://purl.obolibrary.org/obo/EUPATH_0010314,purge,2,0.333333333,8.570544367,2.856848122
http://purl.obolibrary.org/obo/EUPATH_0010314,child,2,0.333333333,5.574812093,1.858270698
http://purl.obolibrary.org/obo/EUPATH_0010314,f4b,2,0.333333333,3.672704567,1.224234856
http://purl.obolibrary.org/obo/EUPATH_0010315,output,2,0.333333333,8.570544367,2.856848122
http://purl.obolibrary.org/obo/EUPATH_0010315,child,2,0.333333333,5.574812093,1.858270698
http://purl.obolibrary.org/obo/EUPATH_0010315,f4b,2,0.333333333,3.672704567,1.224234856
http://purl.obolibrary.org/obo/EUPATH_0010316,volume,1,0.5,7.471932078,3.735966039
http://purl.obolibrary.org/obo/EUPATH_0010316,f4b,1,0.5,3.672704567,1.836352283
http://purl.obolibrary.org/obo/EUPATH_0010317,iv,2,0.333333333,6.491102825,2.163700942
http://purl.obolibrary.org/obo/EUPATH_0010317,child,2,0.333333333,5.574812093,1.858270698
http://purl.obolibrary.org/obo/EUPATH_0010317,f4b,2,0.333333333,3.672704567,1.224234856
http://purl.obolibrary.org/obo/EUPATH_0010318,hosp,2,0.333333333,6.491102825,2.163700942
http://purl.obolibrary.org/obo/EUPATH_0010318,rehyd,2,0.333333333,5.015196305,1.671732102
http://purl.obolibrary.org/obo/EUPATH_0010318,f4b,2,0.333333333,3.672704567,1.224234856
http://purl.obolibrary.org/obo/EUPATH_0010319,rehyd,2,0.333333333,5.015196305,1.671732102
http://purl.obolibrary.org/obo/EUPATH_0010319,date,2,0.333333333,4.809344251,1.60311475
http://purl.obolibrary.org/obo/EUPATH_0010319,f4b,2,0.333333333,3.672704567,1.224234856
http://purl.obolibrary.org/obo/EUPATH_0010320,time,2,0.333333333,5.104808464,1.701602821
http://purl.obolibrary.org/obo/EUPATH_0010320,rehyd,2,0.333333333,5.015196305,1.671732102
http://purl.obolibrary.org/obo/EUPATH_0010320,f4b,2,0.333333333,3.672704567,1.224234856
http://purl.obolibrary.org/obo/EUPATH_0010345,admit,3,0.6,6.37331979,3.823991874
http://purl.obolibrary.org/obo/EUPATH_0010345,f4b,2,0.4,3.672704567,1.469081827
http://purl.obolibrary.org/obo/EUPATH_0010346,days,2,0.333333333,6.085637717,2.028545906
http://purl.obolibrary.org/obo/EUPATH_0010346,outcome,2,0.333333333,6.005595009,2.001865003
http://purl.obolibrary.org/obo/EUPATH_0010346,f4b,2,0.333333333,3.672704567,1.224234856
http://purl.obolibrary.org/obo/EUPATH_0010347,hosp,2,0.5,6.491102825,3.245551413
http://purl.obolibrary.org/obo/EUPATH_0010347,f4b,2,0.5,3.672704567,1.836352283
http://purl.obolibrary.org/obo/EUPATH_0010353,outcome,3,0.3,6.005595009,1.801678503
http://purl.obolibrary.org/obo/EUPATH_0010353,cdcstatu,1,0.1,8.570544367,0.857054437
http://purl.obolibrary.org/obo/EUPATH_0010353,left,1,0.1,8.570544367,0.857054437
http://purl.obolibrary.org/obo/EUPATH_0010353,f4b,2,0.2,3.672704567,0.734540913
http://purl.obolibrary.org/obo/EUPATH_0010353,how,1,0.1,7.184250006,0.718425001
http://purl.obolibrary.org/obo/EUPATH_0010353,eos,1,0.1,4.832874749,0.483287475
http://purl.obolibrary.org/obo/EUPATH_0010353,rad,1,0.1,4.104636248,0.410463625
http://purl.obolibrary.org/obo/EUPATH_0010367,agecat,2,0.5,7.471932078,3.735966039
http://purl.obolibrary.org/obo/EUPATH_0010367,agegroup,1,0.25,8.570544367,2.142636092
http://purl.obolibrary.org/obo/EUPATH_0010367,agestratum,1,0.25,8.570544367,2.142636092
http://purl.obolibrary.org/obo/EUPATH_0010368,age,2,0.4,5.797955645,2.319182258
http://purl.obolibrary.org/obo/EUPATH_0010368,base,2,0.4,5.479501914,2.191800765
http://purl.obolibrary.org/obo/EUPATH_0010368,days,1,0.2,6.085637717,1.217127543
http://purl.obolibrary.org/obo/EUPATH_0010369,enrollmon,1,0.333333333,8.570544367,2.856848122
http://purl.obolibrary.org/obo/EUPATH_0010369,mon,1,0.333333333,7.877397186,2.625799062
http://purl.obolibrary.org/obo/EUPATH_0010369,enr,1,0.333333333,6.961106454,2.320368818
http://purl.obolibrary.org/obo/EUPATH_0010370,enrollyr,1,0.125,8.570544367,1.071318046
http://purl.obolibrary.org/obo/EUPATH_0010370,yr,1,0.125,7.471932078,0.93399151
http://purl.obolibrary.org/obo/EUPATH_0010370,enr,1,0.125,6.961106454,0.870138307
http://purl.obolibrary.org/obo/EUPATH_0010370,year,1,0.125,6.491102825,0.811387853
http://purl.obolibrary.org/obo/EUPATH_0010370,baseline,1,0.125,6.267959274,0.783494909
http://purl.obolibrary.org/obo/EUPATH_0010370,midline,1,0.125,4.527493099,0.565936637
http://purl.obolibrary.org/obo/EUPATH_0010370,public,1,0.125,4.365851748,0.545731468
http://purl.obolibrary.org/obo/EUPATH_0010370,anthro,1,0.125,4.21383554,0.526729443
http://purl.obolibrary.org/obo/EUPATH_0010371,breastfed,2,0.5,7.471932078,3.735966039
http://purl.obolibrary.org/obo/EUPATH_0010371,f4a,1,0.25,2.953773269,0.738443317
http://purl.obolibrary.org/obo/EUPATH_0010371,f7,1,0.25,2.942923253,0.735730813
http://purl.obolibrary.org/obo/EUPATH_0010373,firstid,1,1,8.570544367,8.570544367
http://purl.obolibrary.org/obo/EUPATH_0010374,study,2,0.2,6.491102825,1.298220565
http://purl.obolibrary.org/obo/EUPATH_0010374,year,2,0.2,6.491102825,1.298220565
http://purl.obolibrary.org/obo/EUPATH_0010374,anthroyear,1,0.1,8.570544367,0.857054437
http://purl.obolibrary.org/obo/EUPATH_0010374,dh,2,0.2,4.151703759,0.830340752
