"entity","word","n","tf","idf","tf_idf"
"http://purl.bioontology.org/ontology/SNOMEDCT/224619008","migrant",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/CHEBI_3504","cefpodoxime",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/CHEBI_3547","cephradine",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/CHEBI_63609","mefloquine",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/DOID_0050486","rash",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/DOID_9993","hypoglycemia",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/DRON_00017034","ketotifen",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/DRON_00020551","ceevit",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/DRON_00022806","oxicone",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/DRON_00023558","theophylline",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/DRON_00026889","montelukast",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/DRON_00027939","tetrasol",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/DRON_00031432","fexofenadine",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/ENVO_01000588","sofa",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0000424","nationality",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0000452","region",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0000667","deceased",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0010981","demographics",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0011196","hemolysis",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0011644","legumes",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0011708","schooling",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0011743","vitamins",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0011801","minerals",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0015013","biogas",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0015019","charcoal",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0015025","sheep",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0015027","cat",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0015029","rodents",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0015030","fowl",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0015046","rainwater",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0015119","undernutrition",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0015266","certeza",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0015267","aquatabs",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0015268","aquaguard",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0015269","waterguard",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0015270","watermaker",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0015271","pur",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0015278","basin",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0015280","ash",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0015415","clay",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0021005","brick",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0021007","thatch",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0021008","thatched",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0021009","tin",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0021010","asbestos",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0021067","fastcard",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0021147","analgesics",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0021167","dialysis",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0021174","hyperparasitemia",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0021175","intubation",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0021177","leptospirosis",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0021246","mats",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0021249","vaporizers",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022005","freezer",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022006","blender",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022013","dvd",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022014","stereo",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022015","cows",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022016","goats",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022017","chicks",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022018","hens",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022019","roosters",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022020","turkeys",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022021","ducks",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022022","parakeets",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022023","parrots",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022024","monkeys",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022025","pigs",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022026","rabbits",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022027","dogs",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022028","cats",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022029","turtles",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022108","diabetes",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022111","hypertension",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022255","shotgun",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022256","generator",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0022257","chainsaw",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0023013","discharged",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0024007","farming",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0024008","fishing",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0024027","thirst",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0024048","flies",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0024053","charms",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0024099","coartem",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0024191","wedding",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0024192","funeral",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0024194","holiday",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0024202","church",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0024203","outdoors",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0024306","dehydrated",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0025069","gardens",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0025070","glass",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0026001","citizenship",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0026002","subdistrict",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0030131","microhematuria",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0030141","ricefield",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0031041","carpet",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0031116","vomited",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0031128","campy",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0031148","donkey",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0031196","butane",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0033187","grunting",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0033194","hypoxia",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0033201","leukocytosis",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0033202","leukopenia",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0033260","tachycardia",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0033261","tachypnea",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0033385","osteomyelitis",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0033390","cellulitis",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0033391","pneumothorax",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0033393","poisoning",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0033396","prematurity",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0033401","epilepsy",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0033404","septicemia",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0033407","gastroenteritis",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0033409","helminthiasis",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0033413","immunosuppression",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0036205","bench",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0036212","fan",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0036416","lanugo",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0036420","posture",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0036547","nebulization",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0036564","pushtikona",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0040014","parish",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0041121","immunosuppressants",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0044109","smartphone",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0044113","ceiling",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0044160","crowding",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/EUPATH_0045019","disposition",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/HP_0000969","oedema",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/HP_0000980","paleness",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/HP_0001744","splenomegaly",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/HP_0002151","hyperlactataemia",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/HP_0003641","hemoglobinurea",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/HP_0003826","stillbirth",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/HP_0100518","dysuria",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/NCIT_C25632","province",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/NCIT_C69121","trimester",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/OMRSE_00000205","ethnicity",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/OMRSE_00000209","gender",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/SYMP_0000116","prostration",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/SYMP_0019176","malaise",1,1,8.67128672675364,8.67128672675364
"http://www.ebi.ac.uk/efo/EFO_0004348","hematocrit",1,1,8.67128672675364,8.67128672675364
"http://purl.obolibrary.org/obo/CHEBI_8405","primaquine",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/ENVO_01000583","refrigerator",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/ENVO_01000586","chair",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/ENVO_01000594","cabinet",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/ENVO_01000595","cupboard",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0000026","acres",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0000097","febrile",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0000342","employment",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0000444","taluk",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0000686","hygiene",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0011659","grains",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0011669","sweets",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0015012","electricity",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0015021","kerosene",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0015022","wood",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0015024","goat",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0015026","dog",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0015028","cow",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0015073","convulsion",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0015102","borrowing",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0015110","borrowing",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0015246","arthritis",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0015436","mud",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0015498","flood",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0015651","nutrition",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0015653","vaccines",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0021004","mud",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0021012","tile",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0021014","livestock",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0021062","coils",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0021068","permanent",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0021069","temporary",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0021072","outdoor",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0021084","electricity",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0021142","outdoor",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0021243","coils",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0021281","traveling",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0022001","settlement",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0024230","refrigerator",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0024304","lethargic",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0025089","marshes",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0025140","screen",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0030137","lake",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0030140","pond",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0030166","dam",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0031149","horse",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0031151","pig",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0032058","lethargic",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0033377","bronchiolitis",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0033424","bronchitis",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0035062","stunted",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0035064","wasted",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0035066","underweight",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0041020","basophils",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0041022","eosinophils",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0041024","lymphocytes",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0041026","monocytes",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0041099","cardiac",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/EUPATH_0042002","obstetrics",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/HP_0010307","stridor",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/HP_0100601","eclampsia",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/SYMP_0000124","seizures",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/SYMP_0000523","anorexia",1,1,7.97813954619369,7.97813954619369
"http://purl.obolibrary.org/obo/ENVO_01000596","clock",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0000015","eaves",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0000186","watch",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0000327","entomology",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0000407","district",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0011649","dairy",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0021011","cement",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0021017","untreated",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0021065","mat",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0021155","antimalarials",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0022208","weakness",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0022214","nausea",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0022217","sweating",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0022218","dizziness",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0022229","weakness",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0022235","nausea",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0022238","sweating",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0022239","dizziness",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0024078","newspaper",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0025011","bactrim",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0031042","cement",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0031312","stream",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0033386","asthma",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0041094","adults",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0041095","adults",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0041096","adults",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0041098","antimalarials",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/EUPATH_0042011","tv",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/HP_0000975","sweating",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/HP_0002018","nausea",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/SYMP_0000610","dizziness",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/SYMP_0019177","fatigue",1,1,7.57267443808553,7.57267443808553
"http://purl.obolibrary.org/obo/CHEBI_3638","chloroquine",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/ENVO_00000004","country",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/ENVO_01000579","television",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/ENVO_01000584","table",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/ENVO_01000614","bicycle",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/EUPATH_0000144","assets",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/EUPATH_0000649","anthropometry",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/EUPATH_0011739","proteins",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/EUPATH_0015137","typhoid",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/EUPATH_0015233","typhoid",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/EUPATH_0021075","private",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/EUPATH_0021200","missing",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/EUPATH_0021201","missing",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/EUPATH_0021202","missing",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/EUPATH_0021203","missing",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/EUPATH_0024098","chloroquine",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/EUPATH_0024225","bicycle",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/EUPATH_0024231","television",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/EUPATH_0025066","forest",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/EUPATH_0033220","neutrophils",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/EUPATH_0041104","endocrine",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/EUPATH_0041105","endocrine",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/OBI_0001627","country",1,1,7.28499236563375,7.28499236563375
"http://purl.obolibrary.org/obo/ENVO_01000577","radio",1,1,7.06184881431954,7.06184881431954
"http://purl.obolibrary.org/obo/EUPATH_0011734","calories",1,1,7.06184881431954,7.06184881431954
"http://purl.obolibrary.org/obo/EUPATH_0015133","meningitis",1,1,7.06184881431954,7.06184881431954
"http://purl.obolibrary.org/obo/EUPATH_0015136","malnutrition",1,1,7.06184881431954,7.06184881431954
"http://purl.obolibrary.org/obo/EUPATH_0015143","gentamycin",1,1,7.06184881431954,7.06184881431954
"http://purl.obolibrary.org/obo/EUPATH_0015148","penicillin",1,1,7.06184881431954,7.06184881431954
"http://purl.obolibrary.org/obo/EUPATH_0015149","amoxycillin",1,1,7.06184881431954,7.06184881431954
"http://purl.obolibrary.org/obo/EUPATH_0015150","ampicillin",1,1,7.06184881431954,7.06184881431954
"http://purl.obolibrary.org/obo/EUPATH_0015153","selexid",1,1,7.06184881431954,7.06184881431954
"http://purl.obolibrary.org/obo/EUPATH_0015165","gentamycin",1,1,7.06184881431954,7.06184881431954
"http://purl.obolibrary.org/obo/EUPATH_0015170","penicillin",1,1,7.06184881431954,7.06184881431954
"http://purl.obolibrary.org/obo/EUPATH_0015171","amoxycillin",1,1,7.06184881431954,7.06184881431954
